agency_id,date,agency_name,document_title,is_special_investigation,sha256,date_processed
CP080200963,3/17/2025,BARRY COUNTY DHHS,Inspection Report,False,dc80efc67b54fe6b09bca4c106c26a1ca4065e4cba7696cf39e4760fe8beb7fb,2025-11-03T14:11:22.988549
CP090200967,"April 18, 2006",Michigan Department of Human Services,Licensing Study,False,4079679e56fc6d12c3dc3667bb779afe039e9ba384f495df05a8079e5dc7d6fe,2025-11-03T14:11:23.138189
CP090200967,08/31/2020 – 09/09/20,Michigan Department of Health and Human,Renewal Inspection Report,False,b4115f0426c4800a417572d64d2454f2560c731ebcb8e50879cb70d956e1b748,2025-11-03T14:11:23.579092
CP090200967,10/06-12/09/2021,Michigan Department of Health and Human,Inspection Report,False,dca33dcbdba6d48d303568afd059b4f529941e305f62a1faae75d0af0261f7ab,2025-11-03T14:11:24.278681
CP090200967,9/24/18 – 10/1/2018,Michigan Department of Health and Human,Renewal Inspection Report,False,61b14b1833db80989369eb0d3c2af559b7ca7b82276ab5b76c5940bfdec07024,2025-11-03T14:11:24.775338
CP090200967,"10/17/19-10/22/19, 12/4/19 exit",Michigan Department of Health and Human,Inspection Report,False,fc14cfef3684611da100f05b2cfa6f799af7734124179ac5a4ab2da7badc6eb4,2025-11-03T14:11:25.339385
CP090200967,09/21-26/2022,Michigan Department of Health and Human,Renewal Inspection Report,False,d6e11f584db27abf1c5be8551983d0a59b409118232a13f15b807e6b89599ba0,2025-11-03T14:11:25.593081
CP090200967,11/30/2023,BAY COUNTY DHHS,Inspection Report,False,8fa4ee6918667baac62ebd9258c873b0cd4ebc8650c8066351e718cffec1edad,2025-11-03T14:11:25.971119
CP090200967,9/13/2024,BAY COUNTY DHHS,Renewal Inspection Report,False,52bc932e3790bc5bf82746443bde8c5e096d853133c8ca37d0ea20d117fcf624,2025-11-03T14:11:26.475930
CP110200971,2/10/2023,BERRIEN COUNTY DHHS,Renewal Inspection Report,False,9d87431442f267489186e9340928d8d997f901c9a025e93b8583734b157740c5,2025-11-03T14:11:27.223122
CP110200971,3/1/21 – 3/5/21,Michigan Department of Health and Human,Renewal Inspection Report,False,8bd52119d871628a1d22ccf9ea2c7d143e586ca8ee98b3852b295f0da1e38cf8,2025-11-03T14:11:27.951082
CP110200971,4/20/20 thru 4/24/20,Michigan Department of Health and Human,Inspection Report,False,c41be121a39ea8f11c65e02c48f72f91bb664b65621b6c22e8c00ad086237359,2025-11-03T14:11:28.874408
CI690389560,"February 10, 2021","North Point Home, LLC",Special Investigation Report #2021C0128007,True,4410b2ea0a1085483fe05922243fd905531a7bd3a31d5e1b9c1d03d265cc740b,2025-11-03T14:11:29.631157
CP110200971,"July 12, 2023",Berrien County DHHS,Special Investigation Report,True,a50dffe4b1c0b7e64aad43a0828d937779811216b2187508040d6ce92b4f5043,2025-11-03T14:11:30.207076
CP110200971,2/12/2024,BERRIEN COUNTY DHHS,Inspection Report,False,5c851095381a2413a135b3664183dcc711702542b343c0a83b5bcd05013f1ef6,2025-11-03T14:11:31.074742
CP110200971,"April 17, 2024",Berrien County DHHS,Special Investigation Report #2024SIC0001351,True,5458ed743750dd68bef761629d92cf431fbf5931ca9b548a524b9854ca764337,2025-11-03T14:11:31.690387
CP110200971,3/3/2025,BERRIEN COUNTY DHHS,Renewal Inspection Report,False,5eef2664eda1efe856ed8ce8220d8329a5089c8ff80d24fe644b786523723132,2025-11-03T14:11:32.401713
CP120200999,"October 27, 2020",Michigan Department of Health and Human,Inspection Report,False,4aaf623093911bb4aa814b758f19808a42285f79390479b97d22d5ad302e2b76,2025-11-03T14:11:32.982285
CP120200999,9/25/19-10/10/19,Michigan Department of Health and Human,Renewal Inspection Report,False,f761f111e1144b6b9fed598f0fbf3adfdcc8ddd741d6d8d303198fdc9d113da6,2025-11-03T14:11:33.622664
CP120200999,9/20-9/24/2021,Michigan Department of Health and Human,Renewal Inspection Report,False,f9c3290a918414a837690562826946f882aec00ace802ecd34a9f8dac34d5135,2025-11-03T14:11:34.097659
CP120200999,9/25/2023,BRANCH COUNTY DHHS,Renewal Inspection Report,False,ed572707874804b7776efb63528d2240c4401a904907af92142367b5311946b4,2025-11-03T14:11:34.918053
CP120200999,12/16/2024,BRANCH COUNTY DHHS,Inspection Report,False,e0402ac72a028c3583ae347e924a831d8686b5d321e4a2b0874ef32e58678961,2025-11-03T14:11:35.305416
CP120200999,"September 12, 2025",BRANCH COUNTY DHHS,Renewal Inspection Report,False,c30b88b8c0d06cd9bf0b72c440b7c7a13a80eed77aaefb8f96a61db97f2a009a,2025-11-03T14:11:35.697063
CP130201006,9/27/2021 – 10/4/2021,Michigan Department of Health and Human,Inspection Report,False,ae0f1912711fab1049169d51f1ec3aac6bc6ce8f5fefc21da0f9708c2defb19a,2025-11-03T14:11:36.461218
CP130201006,07/11/2022 - 7/15/2022,Michigan Department of Health and Human,Renewal Inspection Report,False,219abb8ec5167945b2fa30348cb244a5e6169efaaed02e6f75a43a9953e74286,2025-11-03T14:11:37.215800
CP130201006,09/9/2019 - 09/23/2019,Michigan Department of Health and Human,Inspection Report,False,004517465a0bb03a9fab2b4530556b05757ba5802606c48bd209bf579604202d,2025-11-03T14:11:37.931282
CP130201006,8/19/2020-9/9/2020,Michigan Department of Health and Human,Renewal Inspection Report,False,deb39165e8d15a11a6ff3151823d004780cdeda89ff9e36bd7d4bf9250d1c49b,2025-11-03T14:11:38.679175
CP130201006,6/5/2023,CALHOUN COUNTY DHHS,Inspection Report,False,ee764fa8b2845c8345ea028613ab69311f1c3a61dcb26b4d706e6c0395904789,2025-11-03T14:11:39.486628
CP130201006,6/3/2024,CALHOUN COUNTY DHHS,Renewal Inspection Report,False,f88cb6b496f071c43adffbe0cb4bcaf2af4745e2e51e7c5b2cae0df934cfd039,2025-11-03T14:11:40.539520
CP130201006,6/2/2025,CALHOUN COUNTY DHHS,Inspection Report,False,cb92cca4a35b5697fcac6c31ac73fa18a5150298d180c8f5183fa5dac967191b,2025-11-03T14:11:41.087522
CP130201006,"April 28, 2025",CALHOUN COUNTY DHHS,Special Investigation Report #2025SIC0000607,True,866d2fc100a1d5dc5ff21b39305cbee086b8ba34b51c5de53201a058032c727d,2025-11-03T14:11:41.715893
CP160201035,"January 20, 2023",CHEBOYGAN/PRESQUE ISLE COUNTY,Inspection Report,False,96e2aba2a7da25cf766557c5c4441026804b7f6a9d03652031d0907c9c692200,2025-11-03T14:11:42.280930
CP160201035,"January 25, 2023",CHEBOYGAN/PRESQUE ISLE COUNTY,Inspection Report,False,1cc9a9bf364137f2f8024588a2d56d645d1db52488807152320ea2a83ff62fa6,2025-11-03T14:11:42.774907
CP160201035,08/31/2021,Michigan Department of Health and Human,Renewal Inspection Report,False,69f7158a885a5ebe72ebaf5a8dffa431581b517643ff97524e46dab9ae23ebb0,2025-11-03T14:11:43.166574
CP160201035,"November 23, 2020",Michigan Department of Health and Human,Inspection Report,False,ce4c235dfbf97bd597dd59a71339205a7df1c975bb89dd0ba146afe50aad085d,2025-11-03T14:11:43.429769
CP160201035,"June 26, 2023, and August 11, 14, 21, 2023.",CHEBOYGAN/PRESQUE ISLE COUNTY,Renewal Inspection Report,False,0d2b9bc649d4edcbb611b384f1f50e4af97562f5f5254067559da960e9ad7cff,2025-11-03T14:11:43.753727
CP160201035,"May 29, 2024, June 7, 8, 12, 2024",CHEBOYGAN/PRESQUE ISLE COUNTY,Inspection Report,False,6438ef07498da0cb2b577ef08cdc093744de6696da0ce4c96de628f79244b1e0,2025-11-03T14:11:44.294759
CP160201035,"6-17-25 and July 8, 9, 11, 2025",CHEBOYGAN/PRESQUE ISLE COUNTY,Renewal Inspection Report,False,bd8d79e4aafd9e2d48018959aed4ee5c68b4e9a998a016af794a297e9d921271,2025-11-03T14:11:44.728507
CP170201061,01/25/2022-01/28/2022,Michigan Department of Health and Human,Inspection Report,False,462deaab865ef3e5af4b7533eec8f6697010870f7fc6d22118588695418adbbf,2025-11-03T14:11:45.113288
CP170201061,"December 15, 2020",Michigan Department of Health and Human,Renewal Inspection Report,False,ace3f4131ba6b00ae8ebee31fd0a0b3c619f8bded21aba3fb4ef5a320ab9c0a2,2025-11-03T14:11:45.554634
CP170201061,"February 24, 2020",Michigan Department of Health and Human,Inspection Report,False,deffe2e738159db777f61941b849546c086bde802cd9458b71c59e26e68ca07e,2025-11-03T14:11:45.845118
CP170201061,"November 4, 2010",Michigan Department of Human Services,Licensing Study,False,7f5e0549f41e0c275027d3f2ec226f9e732efd6df649ebf73e0396cbca1e9611,2025-11-03T14:11:45.957807
CP170201061,"October 1, 2023",Chippewa/Luce/Mackinac County DHHS,Special Investigation Report,True,07dd36c694fdd236a0631da6764ebe4bf9ff4c6d1a06b4d9ce1f4e2a71dd7ecb,2025-11-03T14:11:46.504827
CP170201061,"December 12, 2023",Chippewa/Luce/Mackinac County DHHS,Inspection Report,False,f13ecdfde812ad5cd17e10261ab0d3a2839dcd3f8096953787720ed0e7a56415,2025-11-03T14:11:47.035229
CP170201061,"November 6, 7, 8, 18, 19, 2024",Chippewa/Luce/Mackinac County DHHS,Renewal Inspection Report,False,e8c3bfa18cdafcc373377ab6bc9c3b4c4887f7c6a0a7e912bb3a05b39cd62d13,2025-11-03T14:11:47.666187
CP180201067,"May 5, 2022",CLARE COUNTY DHHS,Special Investigation Report #2,True,47cb5b86c654597bbfdf37afde02912cc910eb4a0d278df59fe3108389b73b8e,2025-11-03T14:11:48.089090
CP180201067,NA COVID restrictions 12/09/2020 – 01/07/2021,Michigan Department of Health and Human,Inspection Report,False,0808d5cee1773d0b962f224b4562c6811959f0ec9e8987361369d7c5081bf24b,2025-11-03T14:11:48.379117
CP180201067,08/24-09/16/2021,Michigan Department of Health and Human,Renewal Inspection Report,False,8dcc0de4ff22bae1a8bc7dc4f00904131d4b0b41ef533bcbc6c201f201cfe450,2025-11-03T14:11:48.851833
CP180201067,9/18/2023,CLARE COUNTY DHHS,Renewal Inspection Report,False,b528b0a0b9bbe3ad6a1691bf05b1becf086613fde494fc1388aaa17501354da0,2025-11-03T14:11:49.200873
CP180201067,08/01/2024,CLARE COUNTY DHHS,Inspection Report,False,e0e4c74cb772b64a29c297c47956e28c61d02fb3437b99dcfda69c1a381f1e4e,2025-11-03T14:11:49.696168
CP180201067,"January 13, 2025",CLARE COUNTY DHHS,Special Investigation Report #2025SIC0000286,True,63d73b53a7ffa03139401be71731a3babbcc7ac171b4fb2449bc7da3569e1e5e,2025-11-03T14:11:50.439821
CP180201067,07/29/2025,CLARE COUNTY DHHS,Renewal Inspection Report,False,a3bc9a4b8c0ac5acc7710922785f64324ac9f649cde0a2ba27ac026fc20a3892,2025-11-03T14:11:50.913346
CP210201090,"October 28, 2010",Michigan Department of Human Services,Licensing Study,False,0e45c1f5d07a0b9a4b9f2e967ed8aaaa4a339c8962632e277d64705238c5ea31,2025-11-03T14:11:51.001561
CP210201090,"09/09/2020, 09/10/2020",Michigan Department of Health and Human,Renewal Inspection Report,False,296fd27cde2caadf8c451866929c82ea0c1911a9eaa30d9b7c046a8b6f5b97df,2025-11-03T14:11:51.254134
CP210201090,09/21/2021,Michigan Department of Health and Human,Inspection Report,False,86fab07c904f9d6a59be74c551b829cf2eebcc0976f6722e7003a43077786a3d,2025-11-03T14:11:51.482194
CP210201090,"8/24/23, 9/13/23, 9/15/23, 9/26/23",Delta/Dickinson/Menominee DHHS,Inspection Report,False,74a8a781ee2da570db130139cadadb435217c934524cd24d00602413ef9e14c2,2025-11-03T14:11:51.977998
CP210201090,8/27/24,Delta/Dickinson/Menominee DHHS,Renewal Inspection Report,False,46ccd8dcf2291a378480f95681d5035b81e5d02516c8d5ad4fa8d320b2916ea2,2025-11-03T14:11:52.381589
CP230201103,06/08/2021,Michigan Department of Health and Human,Renewal Inspection Report,False,95de39d7d80c186a81b8300f931d4ac65c14950bfd00e7f730418c959e566243,2025-11-03T14:11:52.666256
CP230201103,09/19/2022 - 9/23/2022,Michigan Department of Health and Human,Renewal Inspection Report,False,7cf8aa3159ae824e4915cdf7c718fc1cce8f7fe609a5b810f46c7b3b682b2774,2025-11-03T14:11:53.322054
CP230201103,7/16/20,Michigan Department of Health and Human,Inspection Report,False,7a1b24aacd33737a11cdddd0823fc066de83e69fc84ea6b078ccefbabd693e9b,2025-11-03T14:11:53.662478
CP230201103,7/10/2023,EATON COUNTY DHHS,Renewal Inspection Report,False,d6f497d7ae43a3be78fea38591da9e4d38af6063a3995a46b65b8e8f4905a1b1,2025-11-03T14:11:54.297525
CP230201103,8/26/2024,EATON COUNTY DHHS,Inspection Report,False,fbf784b37f9c6e141e9e88ce30d35009943dbb9ae410020280a4113baea3cce1,2025-11-03T14:11:54.860612
CP230201103,6/23/2025,Clinton/Eaton County DHHS,Renewal Inspection Report,False,36bca1ab1200bb99cdba63e408058945912abd180cd91384fe21d67df7f44c99,2025-11-03T14:11:55.624784
CP240201034,"August 02, 2022",Michigan Department of Health and Human,Renewal Inspection Report,False,2197010a6829a1180808c3cd442df085f8d365610df08461a0dc609037684e0c,2025-11-03T14:11:56.034382
CP240201034,"August 11, 2020",Michigan Department of Health and Human,Renewal Inspection Report,False,e6da4561a3d6738e919084560f4dadeb4ddba569af95cd90d9a9282099c5bae7,2025-11-03T14:11:56.484615
CP240201034,"08/25/2021, 08/26/2021",Michigan Department of Health and Human,Inspection Report,False,492b4891a431730aa0da420dd3807d48046c0463954773df5808d2d30c6c3b39,2025-11-03T14:11:56.838465
CP240201034,"July 18, 19, 20, 25, 2023.",ANTRIM/CHARLEVOIX/EMMET COUNTY,Inspection Report,False,b6e07e1d3a58945b6b7446287af3f2507c74a12f11fdffb01a415baa8d63ece5,2025-11-03T14:11:57.244522
CP240201034,"July 9, 17, 18, 24, 25, 2024.",ANTRIM/CHARLEVOIX/EMMET COUNTY,Renewal Inspection Report,False,4cc40fc8a40bb55166167e200536aeaf59c5e6670c5cf638ad7960467bf31294,2025-11-03T14:11:57.900013
CP240201034,"August 19, 20, 21, and 27, 2025",ANTRIM/CHARLEVOIX/EMMET COUNTY,Inspection Report,False,7490507cb02e3ae422a396b997f6aa89bc388f9ec3fc853efa0d2eed50cc77cd,2025-11-03T14:11:58.375788
CP250201139,"May 9, 2023",Genesee County DHHS,Special Investigation Report,True,5d387d05aca76d9023a058ce1d84a92f69f9335882ae32ed7e17ab2157ce11d7,2025-11-03T14:11:59.608258
CP250201139,04/06/2022,Michigan Department of Health and Human,Renewal Inspection Report,False,5238f637fa80837f61626d3924606b73e19ae1e5a1d5758aaf5b5cc037545ba1,2025-11-03T14:11:59.976499
CP250201139,"5/25, 5/30, 6/2 & 6/6/2023",Genesee County DHHS,Inspection Report,False,cd1cb60b2a93abbcca5610a01357cb6c000da4ea25426e09d74f02cd2f4d3227,2025-11-03T14:12:00.606488
,,,,False,07cedc645b7524913b2b2379c557c5d516aa4232be8012049c07879c455b85d5,2025-11-03T14:12:00.619999
CP250201139,"2/20/24, 2/21/24, 2/22/24, 2/23/24, 2/27/24, 2/28/24 &",Genesee County DHHS,Renewal Inspection Report,False,d0ce1ea0f403c92b8b32d7ebd81b4b3dd8d0a2e6dfc91621370212fad61df93c,2025-11-03T14:12:01.084239
CP250201139,"March 27, 2024",Genesee County DHHS,Special Investigation Report #2024SIC0001283,True,14939aa57e4f08242db10e07f06adaaf1dc0e581e2eb62f1166214fd6c99283f,2025-11-03T14:12:01.478924
CP250201139,"3/18/25, 3/27/25,4/10/25,4/15/25, 4/16/25, 4/17/25",Genesee County DHHS,Inspection Report,False,21e26eee8a6284c49a003d4b5b1f8e230638dc366b75b7281cfc942675c88e12,2025-11-03T14:12:01.918783
CP250201139,"January 23, 2025",Genesee County DHHS,Special Investigation Report #2025SIC0000322,True,e93265323a7cab93ae0311c0d74bd98d16bf0d7c4ad1dac9c03812e95b00e761,2025-11-03T14:12:02.311280
CP270201149,"On-site 04/07/2021, Completed 05/04/2021",Michigan Department of Health and Human,Renewal Inspection Report,False,edf7f0e6cc90f12d2143e743b8e83af8a0b92d5938544703ad42be9c5163ab0d,2025-11-03T14:12:02.600021
CP270201149,"October 28, 2010",Michigan Department of Human Services,Licensing Study,False,18bf783703d7ca3ecb979013f0d21968bcf8f790ee068801661b25c5b6a02cc3,2025-11-03T14:12:02.695910
CP270201149,"July 07, 2022",Michigan Department of Health and Human,Inspection Report,False,97d97aaec1a17a3c600c7cca7ab5141c67f2cfbb675363bd3084bbafba2faa52,2025-11-03T14:12:03.194689
CP270201149,"May 17, 2024",GOGEBIC IRON ONTONAGON DHHS,Inspection Report,False,24ce26951d90049bd848ca10d3783965975160b459d7e713d55fa739265d2c27,2025-11-03T14:12:03.504398
CP270201149,"April 29, May 5, 6, 2025",GOGEBIC/IRON/ONTONAGON DHHS,Renewal Inspection Report,False,dda22b5031f36bffaadde4cc9b41eb9f05c609ca364c970cd24b7a342d3ce33a,2025-11-03T14:12:03.849144
CP280201153,11/04-29/2021,Michigan Department of Health and Human,Renewal Inspection Report,False,f69acc78899dd7216eeb45e6e4cea67fadf7f19e6a13f7d14b3c31db80db8031,2025-11-03T14:12:04.710576
CP280201153,Total No. Of Records No. of Records,Michigan Department of Health and Human,Inspection Report,False,b9d72ce7cd017019a12dd891257251bc7af27d7b9e4ba6d918e323faaa9de086,2025-11-03T14:12:05.081893
CP280201153,"10/24/23, 11/2/23, 11/7/23, 11/8/23",GRAND TRAVERSE/LEELANAU/KALKASKA,Renewal Inspection Report,False,9da3f319985e3e3326ec1091919f9280821708286ed948ba40949eb29ffa4bac,2025-11-03T14:12:05.433002
CP280201153,"May 28, 2024",Grand Traverse/Leelanau/Kalkaska DHHS,Special Investigation Report #2024SIC0001460,True,63878321fd44c82b6dfc89191da0d55ecc90bab9699a3ea8df8ed5a20a7ec54e,2025-11-03T14:12:06.466902
CP280201153,"December 10, 12, 13, 20, 2024",GRAND TRAVERSE/LEELANAU/KALKASKA,Inspection Report,False,f8682a9cea44ed587486b515af8a9a298f75110d182bcc2cc0b9eba8297937b4,2025-11-03T14:12:07.092408
CP290201154,NA COVID Restricted 04/27-6/07/2021,Michigan Department of Health and Human,Renewal Inspection Report,False,d23e42a437f511286827c2b5c557d9d6111284eeadb09d8ee96de54f9347030c,2025-11-03T14:12:07.440730
CP290201154,NA – COVID Restrictions 11/17-25/2020,Michigan Department of Health and Human,Inspection Report,False,0d0277effb5e8137bf436e3542ab9f59624b505480c33de9c36d9cb18c62fcb8,2025-11-03T14:12:07.737243
CP290201154,08/29-30/2022,Michigan Department of Health and Human,Inspection Report,False,d9a4985a1091acfaeb6c314d1a7801fb7c0be62baeb146b56ca6b07dfb71a515,2025-11-03T14:12:07.958246
CP290201154,6/9/2023,GRATIOT COUNTY DHHS,Renewal Inspection Report,False,d7510bb237a026c7ae6f4bc62b74e7eeadfc3ca9a7ef7b4bce46a752937b9b15,2025-11-03T14:12:08.364288
CP290201154,7/16/2024,GRATIOT COUNTY DHHS,Inspection Report,False,1d1cd0f02d02d4fb5e4a9fa8c3718e571bcc0d5e4e8f6a9e614ee5715d35462a,2025-11-03T14:12:08.638273
CP290201154,4/25/25,GRATIOT COUNTY DHHS,Renewal Inspection Report,False,e8ba747926db6643ae3f67355d81f155a18827af8d760c154d9553f136be955f,2025-11-03T14:12:08.925493
CP300201172,"April 18, 2023",Hillsdale County DHHS,Special Investigation Report #2,True,b99675606945d708a3ba32295b49ed4364e78c1fa48d04d27f5fd14fe2a94912,2025-11-03T14:12:09.590373
CP300201172,"April 27, 2023",Hillsdale County DHHS,Inspection Report,False,ea0b97026ee7285449b64151db7e0449323547d5c5946e79058719946379291d,2025-11-03T14:12:10.038400
CP300201172,"Teams entrance meeting 02/09/20, onsite 02/11/21, Teams",Michigan Department of Health and Human,Inspection Report,False,f6e7169ad09363a901254e9d4942c3c37cd280d0265d431fd3991451e9130f35,2025-11-03T14:12:10.750293
CP300201172,"March 4, 2022",Michigan Department of Health and Human,Renewal Inspection Report,False,397396153f9c4a5b124717acb2fea6a875dd59224c8fc18e1034eda2032450b1,2025-11-03T14:12:11.234869
CP300201172,"September 15, 2023",Hillsdale County DHHS,Special Investigation Report,True,930584f11a6d06fa59b51a1712c8accddfdff5e476a1579d0f6803bbb7cb489f,2025-11-03T14:12:12.007142
CP300201172,"March 5, 2024",Hillsdale County DHHS,Renewal Inspection Report,False,610cb98724afe7fd0e86de6cd20d8ee5cc3d6964192ec6d051afa2908545055b,2025-11-03T14:12:12.512519
CP300201172,"April 17, 2025",Hillsdale County DHHS,Inspection Report,False,f2a32e67fe6cc75aa70e983ab990551d3114e9eca2be7b2fd4f525e4fb3df0cf,2025-11-03T14:12:13.297429
CP320201183,04/07/2023,HURON COUNTY DHHS,Renewal Inspection Report,False,4c66e84bb8f32d42635a58eee06484c352bb81a5500aa1d18f78ea71c5368b6b,2025-11-03T14:12:13.547378
CP320201183,04/14-05/20/2022,Michigan Department of Health and Human,Inspection Report,False,7d718b44b412bb1afb096d8eca0c8f15025906cf8700d39c6bc11bdbcdbf0ca8,2025-11-03T14:12:13.747163
CP320201183,"May 11, 2021",Huron County DHHS,Special Investigation Report #2021C0325018,True,710cc5d1810515f4ffba6d45b84e37a4178c678c3a2da3fc2edb70626b8c2aa1,2025-11-03T14:12:14.270384
CP320201183,NA due to virus restrictions. Exit completed 07/08/2020.,Michigan Department of Health and Human,Inspection Report,False,f5abbdebad21cf987676f820b94b9b07919e468f6627a42872e9344a939964bf,2025-11-03T14:12:14.458285
CP320201183,NA – COVID Restrictions 04/14-5/04/2021,Michigan Department of Health and Human,Renewal Inspection Report,False,c8e13062cb36bd9415f213dc4b82a02458ce00cac26544cc0946e6a613a68865,2025-11-03T14:12:14.897016
CP320201183,5/10/2024,HURON COUNTY DHHS,Inspection Report,False,4cd4d54c61af3fa1c1c0e61d317f190fba311bf5a10272d49e52872802ae2936,2025-11-03T14:12:15.160933
CP320201183,03/20/2025,HURON COUNTY DHHS,Renewal Inspection Report,False,f00102519260011c7b1eb7ea0e0197b1e06aee7e9c4637597fb3730a82c10f85,2025-11-03T14:12:15.558262
CP330201190,"July 12, 2022",Michigan Department of Health and Human,Special Investigation Report #2022C0212014,True,0d60498392815a377c9a7420a0a363c2cf5ad20de6d952ab775eafb37fbc49d2,2025-11-03T14:12:16.055441
CP330201190,"September 1, 2022",Michigan Department of Health and Human,Special Investigation Report #2022C0444021,True,c47ad68e0c853de8d4be8afeed561a683f2b879d5e8bb60c555a268669782b8b,2025-11-03T14:12:16.275210
